,lemma,pos,synset_cnt,p_cnt,ptr_symbol,sense_cnt,tagsense_cnt,synset_offset
3463,showily,r,2,1,['\\'],2,0,"['00415277', '00341051']"
3464,shrewdly,r,1,1,\,1,1,00272587
3465,shrewishly,r,1,1,\,1,0,00501063
3466,shrilly,r,1,1,\,1,1,00050075
3467,shudderingly,r,1,0,[],1,0,['00453189']
3468,shyly,r,1,1,\,1,1,00228910
3469,sic,r,1,0,[],1,1,['00146500']
3470,sickeningly,r,1,1,\,1,0,00314141
3471,sidearm,r,1,1,\,1,0,00514968
3472,sidelong,r,3,0,[],3,0,"['00453852', '00453720', '00453580']"
3473,sidesaddle,r,1,0,[],1,0,['00453333']
3474,sidesplittingly,r,1,1,\,1,0,00385216
3475,sideward,r,1,0,[],1,0,['00453939']
3476,sidewards,r,1,0,[],1,0,['00453939']
3477,sideway,r,3,0,[],3,0,"['00454344', '00454210', '00454031']"
3478,sideways,r,4,0,[],4,0,"['00454344', '00454210', '00454031', '00453580']"
3479,sidewise,r,3,0,[],3,1,"['00454031', '00454344', '00454210']"
3480,signally,r,2,1,['\\'],2,0,"['00454647', '00454512']"
3481,significantly,r,3,2,"['!', '\\']",3,2,"['00509970', '00006259', '00367868']"
3482,silently,r,1,1,\,1,1,00112090
3483,silkily,r,1,0,[],1,0,['00454752']
3484,similarly,r,1,1,\,1,1,00138060
3485,simperingly,r,1,0,[],1,0,['00454869']
3486,simply,r,4,2,"['\\', ';']",4,4,"['00004722', '00246296', '00004967', '00005055']"
3487,simultaneously,r,1,1,\,1,1,00120095
3488,since_a_long_time_ago,r,1,0,[],1,0,['00160177']
3489,sincerely,r,2,2,"['!', '\\']",2,1,"['00378365', '00160086']"
3490,sincerely_yours,r,1,0,[],1,0,['00160086']
3491,sine_die,r,1,0,[],1,1,['00257338']
3492,single-handed,r,1,0,[],1,0,['00455030']
3493,single-handedly,r,1,0,[],1,0,['00455030']
3494,single-mindedly,r,1,1,\,1,0,00455146
3495,singly,r,2,2,"['!', '\\']",2,1,"['00083541', '00207668']"
3496,singularly,r,1,1,\,1,1,00455233
3497,sinuously,r,1,1,\,1,0,00515072
3498,sinusoidally,r,1,1,\,1,0,00515147
3499,six_times,r,1,0,[],1,0,['00455508']
3500,sixfold,r,1,0,[],1,0,['00455508']
3501,sixthly,r,1,1,\,1,0,00455668
3502,skeptically,r,1,0,[],1,0,['00446593']
3503,sketchily,r,1,1,\,1,0,00455780
3504,skew-whiff,r,1,0,[],1,0,['00272169']
3505,skilfully,r,1,0,[],1,0,['00455933']
3506,skillfully,r,1,1,\,1,1,00455933
3507,skimpily,r,1,1,\,1,0,00456103
3508,skittishly,r,1,1,\,1,0,00456204
3509,sky-high,r,3,0,[],3,0,"['00456610', '00456484', '00456320']"
3510,skyward,r,1,0,[],1,0,['00260919']
3511,skywards,r,1,0,[],1,0,['00260919']
3512,slackly,r,1,1,\,1,0,00179442
3513,slam-bang,r,3,0,[],3,0,"['00457545', '00457428', '00457288']"
3514,slanderously,r,1,1,\,1,0,00456790
3515,slangily,r,1,1,\,1,0,00456954
3516,slantingly,r,1,1,\,1,1,00457072
3517,slantways,r,1,0,[],1,0,['00457171']
3518,slantwise,r,1,0,[],1,1,['00457171']
3519,slap,r,1,1,;,1,0,00277585
3520,slap-bang,r,2,0,2,0,00457662,00457288
3521,slapdash,r,2,1,[';'],2,0,"['00457545', '00277585']"
3522,slavishly,r,1,1,\,1,0,00457757
3523,sleekly,r,1,1,\,1,0,00457884
3524,sleepily,r,1,1,\,1,1,00457998
3525,sleeplessly,r,1,1,\,1,0,00458141
3526,slenderly,r,2,1,['\\'],2,0,"['00458270', '00396699']"
3527,slickly,r,1,0,[],1,0,['00238417']
3528,slightingly,r,1,1,\,1,0,00317562
3529,slightly,r,2,1,['\\'],2,1,"['00036291', '00458270']"
3530,slimly,r,1,1,\,1,0,00458270
3531,slopingly,r,1,1,\,1,0,00457072
3532,sloppily,r,1,1,\,1,0,00458610
3533,slouchily,r,1,1,\,1,0,00458836
3534,slouchingly,r,1,0,[],1,0,['00458721']
3535,slow,r,2,1,[';'],2,1,"['00161630', '00222879']"
3536,slower,r,1,1,\,1,0,00086621
3537,slowest,r,1,1,\,1,0,00086780
3538,slowly,r,2,3,"['!', '\\', ';']",2,1,"['00161630', '00388494']"
3539,sluggishly,r,1,1,\,1,1,00205929
3540,slyly,r,1,1,\,1,0,00293926
3541,smack,r,1,1,;,1,0,00277585
3542,small,r,1,1,!,1,0,00225971
3543,small-mindedly,r,1,1,\,1,0,00406638
3544,smarmily,r,1,1,\,1,0,00485765
3545,smartly,r,3,1,['\\'],3,0,"['00187455', '00181748', '00006858']"
3546,smash,r,1,0,[],1,0,['00458932']
3547,smashingly,r,1,0,[],1,0,['00458932']
3548,smilingly,r,1,1,!,1,1,00459036
3549,smolderingly,r,1,1,\,1,1,00503504
3550,smoothly,r,2,1,['\\'],2,1,"['00210446', '00458454']"
3551,smoulderingly,r,1,1,\,1,0,00503504
3552,smugly,r,1,1,\,1,0,00459345
3553,smuttily,r,1,1,\,1,0,00459521
3554,snappishly,r,1,1,\,1,0,00459623
3555,sneakily,r,1,1,\,1,0,00471757
3556,sneakingly,r,1,1,\,1,0,00459764
3557,sneeringly,r,1,1,\,1,0,00459905
3558,snidely,r,1,1,\,1,0,00459905
3559,snobbishly,r,1,1,\,1,0,00460134
3560,snootily,r,1,1,\,1,0,00460134
3561,snugly,r,3,1,['\\'],3,2,"['00193316', '00193407', '00193511']"
3562,so,r,10,1,[';'],10,8,"['00146594', '00118363', '00146926', '00147126', '00147272', '00121135', '00146763', '00117620', '00043003', '00037641']"
3563,so-so,r,1,0,[],1,0,['00055312']
3564,so_far,r,3,0,[],3,1,"['00027918', '00098959', '00028198']"
3565,so_to_speak,r,2,0,2,2,00152776,00152882
3566,soaking,r,1,0,[],1,0,['00461405']
3567,sobbingly,r,1,0,[],1,0,['00460339']
3568,soberly,r,1,1,\,1,1,00183823
3569,sociably,r,2,2,"['!', '\\']",2,1,"['00350930', '00460439']"
3570,socially,r,2,1,['\\'],2,1,"['00126527', '00126638']"
3571,sociobiologically,r,1,1,\,1,0,00133719
3572,socioeconomically,r,1,1,\,1,0,00203526
3573,sociolinguistically,r,1,1,\,1,0,00131018
3574,sociologically,r,1,1,\,1,0,00460747
3575,soft,r,1,2,"['\\', ';']",1,1,['00148139']
3576,softly,r,4,2,"['!', '\\']",4,3,"['00070166', '00503945', '00180279', '00343660']"
3577,solely,r,1,1,\,1,1,00008600
3578,solemnly,r,1,1,\,1,1,00189960
3579,solicitously,r,1,1,\,1,0,00460894
3580,solidly,r,2,1,['\\'],2,2,"['00231336', '00231138']"
3581,solitarily,r,1,1,\,1,0,00461045
3582,solo,r,1,0,[],1,0,['00157967']
3583,somberly,r,1,1,\,1,0,00461152
3584,sombrely,r,1,0,[],1,0,['00461152']
3585,some,r,1,0,[],1,1,['00007015']
3586,someday,r,1,0,[],1,1,['00189401']
3587,somehow,r,2,0,2,2,00026137,00026416
3588,someplace,r,1,1,;,1,1,00025559
3589,sometime,r,1,0,[],1,1,['00021702']
3590,sometimes,r,1,0,[],1,1,['00021878']
3591,someway,r,1,0,[],1,0,['00026137']
3592,someways,r,1,0,[],1,0,['00026137']
3593,somewhat,r,2,0,2,2,00036291,00035718
3594,somewhere,r,1,1,;,1,1,00025559
3595,somnolently,r,1,1,\,1,0,00323049
3596,sonorously,r,1,1,\,1,0,00445187
3597,soon,r,1,0,[],1,1,['00033922']
3598,soon_enough,r,1,0,[],1,1,['00167816']
3599,sooner,r,2,0,2,1,00259096,00115554
3600,soonest,r,1,0,[],1,0,['00034641']
3601,soothingly,r,1,1,\,1,1,00461283
3602,sopping,r,1,0,[],1,0,['00461405']
3603,sordidly,r,1,1,\,1,0,00461506
3604,sorely,r,2,1,['\\'],2,1,"['00461617', '00509533']"
3605,sorrowfully,r,2,1,['\\'],2,0,"['00461755', '00321165']"
3606,sort_of,r,1,0,[],1,1,['00018302']
3607,sottishly,r,1,1,\,1,0,00461941
3608,sotto_voce,r,1,0,[],1,0,['00257418']
3609,sou'-east,r,1,0,[],1,0,['00462016']
3610,sou'-sou'-east,r,1,0,[],1,0,['00462203']
3611,sou'-sou'-west,r,1,0,[],1,0,['00462301']
3612,sou'west,r,1,0,[],1,0,['00462110']
3613,soughingly,r,1,1,\,1,1,00510495
3614,soulfully,r,1,1,\,1,1,00210237
3615,soullessly,r,1,1,\,1,0,00462399
3616,soundlessly,r,1,1,\,1,0,00462520
3617,soundly,r,2,2,"['\\', ';']",2,0,"['00057892', '00057388']"
3618,sourly,r,1,1,\,1,1,00462718
3619,south,r,1,0,[],1,1,['00243938']
3620,south-east,r,1,0,[],1,0,['00462016']
3621,south-southeast,r,1,0,[],1,0,['00462203']
3622,south-southwest,r,1,0,[],1,0,['00462301']
3623,south-west,r,1,0,[],1,0,['00462110']
3624,southeast,r,1,0,[],1,1,['00462016']
3625,southeastward,r,1,1,\,1,0,00512210
3626,southeastwardly,r,1,1,\,1,0,00512210
3627,southerly,r,2,1,['\\'],2,0,"['00462954', '00462859']"
3628,southward,r,1,0,[],1,1,['00462954']
3629,southwards,r,1,0,[],1,0,['00462954']
3630,southwest,r,1,0,[],1,0,['00462110']
3631,southwestward,r,1,1,\,1,0,00512379
3632,southwestwardly,r,1,1,\,1,0,00512379
3633,spaceward,r,1,0,[],1,0,['00515228']
3634,spacewards,r,1,0,[],1,0,['00515228']
3635,spaciously,r,1,1,\,1,0,00444832
3636,sparely,r,1,1,\,1,0,00463080
3637,sparingly,r,1,1,\,1,0,00396699
3638,sparsely,r,1,1,\,1,1,00463245
3639,spasmodically,r,2,1,['\\'],2,0,"['00463471', '00463340']"
3640,spatially,r,1,1,\,1,1,00130549
3641,specially,r,2,1,['\\'],2,2,"['00502710', '00084223']"
3642,specifically,r,1,2,"['!', '\\']",1,1,['00041758']
3643,speciously,r,1,1,\,1,0,00463655
3644,spectacularly,r,1,1,\,1,1,00209976
3645,spectrographically,r,1,1,\,1,0,00463732
3646,speculatively,r,1,1,\,1,1,00241871
3647,speechlessly,r,1,1,\,1,0,00463876
3648,speedily,r,1,1,\,1,1,00085811
3649,spherically,r,1,1,\,1,0,00143621
3650,spicily,r,1,1,\,1,0,00422944
3651,spinally,r,1,1,\,1,0,00136377
3652,spirally,r,1,1,\,1,0,00464044
3653,spiritedly,r,1,1,\,1,0,00034746
3654,spiritually,r,1,1,\,1,1,00211517
3655,spitefully,r,2,1,['\\'],2,0,"['00309351', '00201339']"
3656,splendidly,r,2,1,['\\'],2,1,"['00182316', '00350163']"
3657,spontaneously,r,2,1,['\\'],2,1,"['00191889', '00088655']"
3658,spookily,r,1,0,[],1,0,['00325802']
3659,sporadically,r,1,1,\,1,0,00212974
3660,sportingly,r,1,2,"['!', '\\']",1,0,['00464138']
3661,sportively,r,1,1,\,1,0,00034862
3662,spotlessly,r,1,1,\,1,0,00464523
3663,sprucely,r,1,1,\,1,0,00006858
3664,spuriously,r,1,1,\,1,0,00464714
3665,squalidly,r,1,1,\,1,0,00461506
3666,square,r,3,0,[],3,1,"['00052026', '00051440', '00051268']"
3667,squarely,r,5,1,['\\'],5,3,"['00051590', '00052026', '00051268', '00051440', '00051017']"
3668,squeamishly,r,1,1,\,1,0,00464878
3669,stably,r,2,1,['\\'],2,0,"['00515429', '00515298']"
3670,staccato,r,1,1,!,1,0,00388094
3671,staggeringly,r,1,0,[],1,1,['00196540']
3672,stagily,r,1,1,\,1,0,00465008
3673,staidly,r,1,1,\,1,0,00183823
3674,stanchly,r,1,0,[],1,0,['00466005']
3675,standoffishly,r,1,1,\,1,0,00465193
3676,stark,r,1,0,[],1,0,['00465341']
3677,starkly,r,3,1,['\\'],3,0,"['00465647', '00465519', '00465418']"
3678,startlingly,r,1,1,\,1,0,00465764
3679,statistically,r,1,1,\,1,1,00079232
3680,statutorily,r,1,1,\,1,0,00465873
3681,staunchly,r,1,1,\,1,0,00466005
3682,steadfastly,r,1,1,\,1,1,00050817
3683,steadily,r,2,2,"['!', '\\']",2,1,"['00050186', '00174491']"
3684,steady,r,1,0,[],1,0,['00174491']
3685,stealthily,r,1,1,\,1,1,00192986
3686,steaming,r,1,0,[],1,0,['00422842']
3687,steeply,r,1,1,\,1,1,00466131
3688,step_by_step,r,2,0,2,1,00107987,00216278
3689,stepwise,r,1,0,[],1,0,['00216278']
3690,stereotypically,r,1,1,\,1,0,00466246
3691,sternly,r,1,1,\,1,1,00241093
3692,stertorously,r,1,1,\,1,0,00466333
3693,stickily,r,1,1,\,1,0,00466457
3694,stiff,r,2,0,2,0,00466652,00186142
3695,stiffly,r,2,1,['\\'],2,2,"['00186142', '00194578']"
3696,still,r,4,2,"['!', '\\']",4,4,"['00031304', '00027384', '00017639', '00467269']"
3697,stiltedly,r,1,1,\,1,0,00466730
3698,stingily,r,1,1,\,1,0,00466835
3699,stirringly,r,1,1,\,1,0,00467016
3700,stochastically,r,1,1,\,1,0,00467147
3701,stock-still,r,1,0,[],1,0,['00467269']
3702,stockily,r,1,1,\,1,0,00468739
3703,stodgily,r,1,1,\,1,0,00469473
3704,stoically,r,1,1,\,1,0,00468837
3705,stolidly,r,1,1,\,1,1,00216387
3706,stonily,r,1,1,\,1,1,00468966
3707,stormily,r,1,1,\,1,0,00034945
3708,stoutly,r,1,1,\,1,1,00203667
3709,stragglingly,r,1,0,[],1,0,['00438995']
3710,straight,r,3,1,['\\'],3,3,"['00051848', '00058128', '00509432']"
3711,straight-backed,r,1,0,[],1,0,['00330203']
3712,straight_off,r,1,0,[],1,0,['00048739']
3713,straightaway,r,1,0,[],1,1,['00048739']
3714,straightforwardly,r,1,1,\,1,0,00051017
3715,straightway,r,2,0,2,0,00467596,00467496
3716,strangely,r,1,1,\,1,0,00437381
3717,strategically,r,1,1,\,1,0,00469068
3718,strenuously,r,1,1,\,1,1,00090733
3719,strictly,r,3,1,['\\'],3,2,"['00179112', '00469302', '00225410']"
3720,strictly_speaking,r,1,0,[],1,1,['00227023']
3721,stridently,r,1,1,\,1,0,00469188
3722,strikingly,r,1,1,\,1,1,00193886
3723,stringently,r,1,1,\,1,0,00469302
3724,strongly,r,2,2,"['!', '\\']",2,1,"['00177289', '00428245']"
3725,structurally,r,1,1,\,1,1,00243809
3726,stubbornly,r,1,1,\,1,1,00198845
3727,studiously,r,1,1,\,1,1,00187342
3728,stuffily,r,1,1,\,1,0,00469473
3729,stunningly,r,1,1,\,1,0,00209976
3730,stupendously,r,1,1,\,1,0,00469613
3731,stupidly,r,1,1,\,1,1,00175344
3732,sturdily,r,1,1,\,1,0,00469726
3733,stylishly,r,1,1,\,1,0,00469822
3734,stylistically,r,1,1,\,1,0,00469931
3735,suavely,r,1,1,\,1,0,00470050
3736,sub_rosa,r,1,0,[],1,0,['00257522']
3737,subconsciously,r,1,1,\,1,1,00245716
3738,subcutaneously,r,1,1,\,1,0,00136088
3739,subjectively,r,1,2,"['!', '\\']",1,0,['00412178']
3740,sublimely,r,1,0,[],1,0,['00470189']
3741,submissively,r,1,1,\,1,0,00308031
3742,subsequently,r,1,1,\,1,1,00061203
3743,subserviently,r,1,1,\,1,0,00412409
3744,substantially,r,2,1,['\\'],2,2,"['00014285', '00379432']"
3745,subtly,r,1,1,\,1,1,00470354
3746,successfully,r,1,2,"['!', '\\']",1,1,['00119940']
3747,successively,r,1,1,\,1,1,00180420
3748,succinctly,r,1,1,\,1,1,00290308
3749,such,r,1,1,;,1,1,00147386
3750,suddenly,r,3,1,['\\'],3,3,"['00061677', '00061528', '00171135']"
3751,sufficiently,r,1,2,"['!', '\\']",1,1,['00145571']
3752,suggestively,r,1,1,\,1,0,00515573
3753,suitably,r,1,2,"['!', '\\']",1,1,['00139508']
3754,sulkily,r,1,1,\,1,1,00470870
3755,sullenly,r,1,1,\,1,1,00242321
3756,sultrily,r,1,1,\,1,0,00449441
3757,summa_cum_laude,r,1,1,\,1,0,00291477
3758,summarily,r,1,1,\,1,0,00470988
3759,sumptuously,r,1,1,\,1,0,00414884
3760,sunnily,r,1,1,\,1,0,00219325
3761,super,r,1,0,[],1,1,['00046299']
3762,superbly,r,1,2,"['\\', ';']",1,1,['00183090']
3763,superciliously,r,1,1,\,1,0,00459905
3764,superficially,r,1,1,\,1,1,00143722
3765,superfluously,r,1,1,\,1,0,00471122
3766,superlatively,r,1,1,\,1,0,00471269
3767,supernaturally,r,1,1,\,1,0,00431238
3768,superstitiously,r,1,1,\,1,0,00471352
3769,supinely,r,2,1,['\\'],2,0,"['00471640', '00471498']"
3770,supposedly,r,1,0,[],1,1,['00154449']
3771,supra,r,1,0,[],1,1,['00079947']
3772,supremely,r,1,1,\,1,1,00216485
3773,sure,r,1,1,;,1,1,00144722
3774,sure_as_shooting,r,1,1,;,1,1,00144722
3775,sure_enough,r,2,1,[';'],2,2,"['00150243', '00144722']"
3776,surely,r,1,2,"['\\', ';']",1,1,['00144722']
3777,surgically,r,1,1,\,1,0,00137142
3778,surlily,r,1,1,\,1,0,00284656
3779,surpassingly,r,1,1,\,1,0,00471945
3780,surprisedly,r,1,1,\,1,0,00472068
3781,surprisingly,r,2,1,['\\'],2,2,"['00145228', '00213301']"
3782,surreptitiously,r,1,1,\,1,1,00471757
3783,suspiciously,r,1,1,\,1,1,00241272
3784,sweepingly,r,1,1,\,1,0,00472163
3785,sweet,r,1,1,;,1,1,00472323
3786,sweetly,r,1,2,"['\\', ';']",1,1,['00472323']
3787,swiftly,r,1,1,\,1,1,00053274
3788,swimmingly,r,1,0,[],1,0,['00210446']
3789,syllabically,r,1,1,\,1,0,00143840
3790,symbiotically,r,1,2,"['\\', ';']",1,0,['00116180']
3791,symbolically,r,2,1,['\\'],2,1,"['00116280', '00126733']"
3792,symmetrically,r,1,2,"['!', '\\']",1,1,['00175641']
3793,sympathetically,r,2,2,"['!', '\\']",2,1,"['00192007', '00192153']"
3794,symptomatically,r,1,1,\,1,0,00144120
3795,synchronously,r,1,1,\,1,0,00472668
3796,synergistically,r,2,1,['\\'],2,0,"['00515803', '00515681']"
3797,synonymously,r,1,1,\,1,0,00515914
3798,syntactically,r,1,1,\,1,1,00136267
3799,synthetically,r,1,1,\,1,0,00472830
3800,systematically,r,1,2,"['!', '\\']",1,1,['00120474']
3801,tacitly,r,1,1,\,1,0,00473021
3802,taciturnly,r,1,1,\,1,0,00112090
3803,tactfully,r,1,2,"['!', '\\']",1,0,['00473170']
3804,tactically,r,1,1,\,1,1,00473548
3805,tactlessly,r,1,2,"['!', '\\']",1,0,['00473338']
3806,tactually,r,1,1,\,1,1,00198403
3807,talkatively,r,1,1,\,1,0,00392875
3808,talkily,r,1,1,\,1,0,00392875
3809,tamely,r,1,1,\,1,0,00473698
3810,tandem,r,1,0,[],1,0,['00257634']
3811,tangentially,r,1,1,\,1,0,00144193
3812,tangibly,r,1,1,\,1,1,00473835
3813,tantalizingly,r,1,1,\,1,1,00195907
3814,tardily,r,2,2,"['\\', ';']",2,0,"['00161630', '00100267']"
3815,tartly,r,1,1,\,1,1,00473941
3816,tastefully,r,1,2,"['!', '\\']",1,0,['00474062']
3817,tastelessly,r,1,2,"['!', '\\']",1,0,['00474217']
3818,tastily,r,2,1,['\\'],2,0,"['00474385', '00474062']"
3819,tattily,r,1,1,\,1,0,00334210
3820,tauntingly,r,1,0,[],1,0,['00474487']
3821,tautly,r,1,1,\,1,0,00474656
3822,tawdrily,r,1,1,\,1,0,00347009
3823,taxonomically,r,1,1,\,1,0,00516034
3824,tearfully,r,1,1,\,1,1,00474758
3825,teasingly,r,1,1,\,1,0,00474487
3826,technically,r,3,1,['\\'],3,2,"['00126972', '00126837', '00127130']"
3827,technologically,r,1,1,\,1,1,00145341
3828,tediously,r,1,1,\,1,0,00215048
3829,telegraphically,r,1,1,\,1,0,00474902
3830,telescopically,r,1,1,\,1,0,00475094
3831,tellingly,r,1,1,\,1,0,00475305
3832,temperamentally,r,1,1,\,1,0,00145455
3833,temperately,r,3,1,['\\'],3,0,"['00475591', '00475469', '00264555']"
3834,temporally,r,1,1,\,1,0,00127339
3835,temporarily,r,1,2,"['!', '\\']",1,1,['00088303']
3836,temptingly,r,1,1,\,1,0,00448130
3837,tenaciously,r,1,1,\,1,1,00235701
3838,tendentiously,r,1,1,\,1,0,00475697
3839,tenderly,r,1,1,\,1,1,00475845
3840,tenfold,r,1,0,[],1,1,['00246455']
3841,tensely,r,1,1,\,1,1,00173790
3842,tentatively,r,1,1,\,1,1,00179212
3843,tenthly,r,1,1,\,1,0,00475977
3844,tenuously,r,1,1,\,1,1,00227681
3845,tepidly,r,1,0,[],1,0,['00389804']
3846,terminally,r,1,1,\,1,0,00127449
3847,terrestrially,r,2,1,['\\'],2,0,"['00404879', '00127534']"
3848,terribly,r,2,2,"['\\', ';']",2,1,"['00054950', '00055101']"
3849,terrifically,r,1,2,"['\\', ';']",1,0,['00183090']
3850,territorially,r,1,1,\,1,0,00127640
3851,tersely,r,1,1,\,1,1,00474902
3852,testily,r,1,1,\,1,1,00216592
3853,tetchily,r,1,1,\,1,0,00476116
3854,tete_a_tete,r,1,0,[],1,0,['00045254']
3855,thankfully,r,2,1,['\\'],2,0,"['00199986', '00199882']"
3856,that_is_to_say,r,1,0,[],1,1,['00188510']
3857,that_much,r,1,0,[],1,1,['00023074']
3858,the_least_bit,r,1,0,[],1,1,['00056729']
3859,the_other_way_around,r,1,0,[],1,0,['00177686']
3860,the_right_way,r,1,0,[],1,0,['00196203']
3861,the_whole_way,r,1,0,[],1,0,['00152066']
3862,theatrically,r,2,1,['\\'],2,1,"['00465008', '00188248']"
3863,thematically,r,1,1,\,1,0,00127752
3864,then,r,3,0,[],3,3,"['00117620', '00118032', '00117903']"
3865,then_again,r,1,0,[],1,1,['00119578']
3866,thence,r,3,0,[],3,1,"['00043608', '00043794', '00043003']"
3867,thenceforth,r,1,0,[],1,1,['00146281']
3868,theologically,r,2,1,['\\'],2,0,"['00476402', '00476247']"
3869,theoretically,r,2,2,"['!', '\\']",2,2,"['00170045', '00170188']"
3870,therapeutically,r,1,1,\,1,0,00127866
3871,there,r,3,1,['!'],3,3,"['00109151', '00109461', '00109328']"
3872,thereabout,r,2,0,2,0,00467810,00467686
3873,thereabouts,r,2,0,2,0,00467810,00467686
3874,thereafter,r,1,0,[],1,1,['00146281']
3875,thereby,r,1,0,[],1,1,['00121002']
3876,therefor,r,1,1,;,1,1,00044076
3877,therefore,r,2,0,2,1,00043003,00294459
3878,therefrom,r,2,0,2,2,00043794,00043608
3879,therein,r,1,1,;,1,1,00240707
3880,thereinafter,r,1,0,[],1,0,['00467916']
3881,thereof,r,2,0,2,1,00468024,00043794
3882,thereon,r,1,0,[],1,1,['00468127']
3883,thereto,r,1,0,[],1,1,['00468219']
3884,theretofore,r,1,0,[],1,1,['00502228']
3885,thereunder,r,1,0,[],1,1,['00468326']
3886,therewith,r,1,0,[],1,1,['00468447']
3887,therewithal,r,1,0,[],1,0,['00468587']
3888,thermally,r,1,1,\,1,1,00128058
3889,thermodynamically,r,1,1,\,1,1,00079354
3890,thermostatically,r,1,1,\,1,0,00476528
3891,thick,r,2,0,2,0,00478040,00476962
3892,thickly,r,5,2,"['!', '\\']",5,2,"['00477194', '00299753', '00478040', '00477359', '00476962']"
3893,thievishly,r,1,1,\,1,0,00193100
3894,thin,r,1,0,[],1,0,['00477814']
3895,thinly,r,4,2,"['!', '\\']",4,1,"['00477939', '00477814', '00477636', '00477060']"
3896,third,r,1,0,[],1,1,['00102986']
3897,thirdhand,r,1,1,\,1,0,00058978
3898,thirdly,r,1,0,[],1,0,['00102986']
3899,thirstily,r,2,1,['\\'],2,0,"['00478175', '00200777']"
3900,this_evening,r,1,0,[],1,1,['00079499']
3901,this_night,r,1,0,[],1,0,['00079499']
3902,thither,r,1,0,[],1,1,['00109328']
3903,thoroughly,r,2,2,"['\\', ';']",2,2,"['00057257', '00057388']"
3904,though,r,1,0,[],1,1,['00119139']
3905,thoughtfully,r,2,2,"['!', '\\']",2,2,"['00217105', '00216788']"
3906,thoughtlessly,r,2,2,"['!', '\\']",2,0,"['00217245', '00216964']"
3907,thousand-fold,r,1,0,[],1,1,['00140271']
3908,thousand_times,r,1,0,[],1,0,['00140271']
3909,threateningly,r,1,1,\,1,0,00399802
3910,three_times,r,1,0,[],1,1,['00476680']
3911,threefold,r,1,0,[],1,0,['00476680']
3912,thrice,r,1,0,[],1,1,['00257784']
3913,thriftily,r,1,1,\,1,0,00478311
3914,thriftlessly,r,1,1,\,1,0,00478512
3915,through,r,5,0,[],5,3,"['00478821', '00478634', '00478904', '00478730', '00057626']"
3916,through_an_experiment,r,1,0,[],1,0,['00085339']
3917,through_and_through,r,1,0,[],1,0,['00057626']
3918,through_empirical_observation,r,1,0,[],1,0,['00084038']
3919,throughout,r,2,0,2,1,00103087,00257106
3920,thus,r,2,0,2,2,00043003,00121135
3921,thus_far,r,1,0,[],1,1,['00027918']
3922,thusly,r,1,0,[],1,0,['00121135']
3923,tidily,r,1,1,\,1,0,00401183
3924,tight,r,2,0,2,2,00086404,00505226
3925,tightly,r,2,1,['\\'],2,2,"['00300137', '00092569']"
3926,til_now,r,1,0,[],1,0,['00027918']
3927,time_and_again,r,1,0,[],1,1,['00176981']
3928,time_and_time_again,r,1,0,[],1,1,['00176981']
3929,timely,r,1,0,[],1,1,['00273752']
3930,timidly,r,1,1,\,1,1,00228910
3931,timorously,r,1,1,\,1,0,00478991
3932,tip-top,r,1,0,[],1,0,['00479108']
3933,tiptoe,r,1,0,[],1,1,['00479193']
3934,tiredly,r,1,1,\,1,1,00090424
3935,tirelessly,r,1,1,\,1,0,00052489
3936,tiresomely,r,1,1,\,1,0,00215048
3937,to_a_fault,r,1,0,[],1,0,['00047392']
3938,to_a_great_extent,r,1,0,[],1,0,['00176383']
3939,to_a_greater_extent,r,1,0,[],1,1,['00099341']
3940,to_a_higher_place,r,1,0,[],1,0,['00080169']
3941,to_a_lesser_extent,r,1,0,[],1,0,['00099527']
3942,to_a_lower_place,r,1,0,[],1,0,['00080039']
3943,to_a_man,r,1,0,[],1,0,['00171931']
3944,to_a_t,r,1,0,[],1,0,['00172020']
3945,to_advantage,r,1,0,[],1,0,['00171781']
3946,to_all_intents_and_purposes,r,1,0,[],1,0,['00060300']
3947,to_and_fro,r,1,0,[],1,1,['00076193']
3948,to_be_precise,r,1,0,[],1,0,['00227023']
3949,to_be_sure,r,1,0,[],1,1,['00150134']
3950,to_begin_with,r,1,0,[],1,1,['00167286']
3951,to_boot,r,1,0,[],1,1,['00046167']
3952,to_both_ears,r,1,0,[],1,0,['00207945']
3953,to_date,r,1,0,[],1,0,['00172151']
3954,to_each_one,r,1,0,[],1,0,['00239908']
3955,to_it,r,1,0,[],1,1,['00468219']
3956,to_no_degree,r,1,0,[],1,0,['00411570']
3957,to_one_ear,r,1,0,[],1,0,['00208111']
3958,to_order,r,1,0,[],1,0,['00172261']
3959,to_perfection,r,1,0,[],1,0,['00172020']
3960,to_that,r,1,0,[],1,0,['00468219']
3961,to_that_degree,r,1,0,[],1,0,['00098959']
3962,to_that_effect,r,1,0,[],1,0,['00172443']
3963,to_that_extent,r,1,0,[],1,1,['00098959']
3964,to_the_contrary,r,1,0,[],1,1,['00170412']
3965,to_the_full,r,1,1,;,1,0,00010466
3966,to_the_highest_degree,r,1,0,[],1,0,['00111609']
3967,to_the_hilt,r,1,0,[],1,1,['00172548']
3968,to_the_letter,r,1,0,[],1,0,['00172020']
3969,to_the_limit,r,1,0,[],1,0,['00172548']
3970,to_the_lowest_degree,r,1,0,[],1,0,['00111758']
3971,to_the_south,r,1,0,[],1,0,['00243938']
3972,to_wit,r,1,0,[],1,0,['00188510']
3973,today,r,2,0,2,2,00048475,00207366
